Loan ID,Month,Origination Date,Loan Age,Quarter,FICO Score,LTV,Interest Rate,DSCR,Credit Utilization,Credit Score,Original Balance,Current Balance
LOAN_000484,3,12/23/2019,15,2021Q1,748,90.77,4.141,1.84,31.8,749,581768,406728
LOAN_000484,4,12/23/2019,16,2021Q2,748,90.77,4.141,2.24,28.6,749,581768,395059
LOAN_000484,5,12/23/2019,17,2021Q2,748,90.77,4.141,2.15,29.2,749,581768,383390
LOAN_000484,6,12/23/2019,18,2021Q2,748,90.77,4.141,1.99,25.5,749,581768,371720
LOAN_000484,7,12/23/2019,19,2021Q3,748,90.77,4.141,2.22,29.2,749,581768,360051
LOAN_000484,8,12/23/2019,20,2021Q3,748,90.77,4.141,1.83,28.7,749,581768,348382
LOAN_000484,9,12/23/2019,21,2021Q3,748,90.77,4.141,2.04,42.2,749,581768,336712
LOAN_000484,10,12/23/2019,22,2021Q4,748,90.77,4.141,1.86,33.5,749,581768,325043
LOAN_000484,11,12/23/2019,23,2021Q4,748,90.77,4.141,2.02,31.5,749,581768,313374
LOAN_000484,12,12/23/2019,24,2021Q4,748,90.77,4.141,2.09,25.4,749,581768,301705
LOAN_000485,9,8/7/2023,1,2023Q3,660,83.93,4.507,2.07,39.6,669,317544,310361
LOAN_000485,10,8/7/2023,2,2023Q4,660,83.93,4.507,1.96,47.6,669,317544,303178
LOAN_000485,11,8/7/2023,3,2023Q4,660,83.93,4.507,2.03,42.7,669,317544,295995
LOAN_000485,12,8/7/2023,4,2023Q4,660,83.93,4.507,2.03,42.8,669,317544,288813
LOAN_000485,1,8/7/2023,5,2024Q1,660,83.93,4.507,1.97,44.9,669,317544,281630
LOAN_000485,2,8/7/2023,6,2024Q1,660,83.93,4.507,2.08,39.8,669,317544,274447
LOAN_000485,3,8/7/2023,7,2024Q1,660,83.93,4.507,2.07,35.6,669,317544,267265
LOAN_000485,4,8/7/2023,8,2024Q2,660,83.93,4.507,2.03,44.1,669,317544,260082
LOAN_000485,5,8/7/2023,9,2024Q2,660,83.93,4.507,1.97,42.8,669,317544,252899
LOAN_000485,6,8/7/2023,10,2024Q2,660,83.93,4.507,2.11,33.6,669,317544,245717
LOAN_000485,7,8/7/2023,11,2024Q3,660,83.93,4.507,1.87,36.3,669,317544,238534
LOAN_000485,8,8/7/2023,12,2024Q3,660,83.93,4.507,2.17,35.2,669,317544,231351
LOAN_000486,10,9/25/2019,1,2019Q4,751,81.62,3.433,2.33,30.4,764,376437,370734
LOAN_000486,11,9/25/2019,2,2019Q4,751,81.62,3.433,2.36,33.2,764,376437,365031
LOAN_000486,12,9/25/2019,3,2019Q4,751,81.62,3.433,2.29,34.7,764,376437,359328
LOAN_000486,1,9/25/2019,4,2020Q1,751,81.62,3.433,2.44,31.3,764,376437,353625
LOAN_000486,2,9/25/2019,5,2020Q1,751,81.62,3.433,2.24,37.7,764,376437,347922
LOAN_000486,3,9/25/2019,6,2020Q1,751,81.62,3.433,2.22,29.1,764,376437,342219
LOAN_000486,4,9/25/2019,7,2020Q2,751,81.62,3.433,2.36,25.1,764,376437,336516
LOAN_000486,5,9/25/2019,8,2020Q2,751,81.62,3.433,2.4,19.8,764,376437,330813
LOAN_000486,6,9/25/2019,9,2020Q2,751,81.62,3.433,2.35,32.7,764,376437,325110
LOAN_000486,7,9/25/2019,10,2020Q3,751,81.62,3.433,2.33,25.7,764,376437,319407
LOAN_000486,8,9/25/2019,11,2020Q3,751,81.62,3.433,2.3,40.5,764,376437,313704
LOAN_000486,9,9/25/2019,12,2020Q3,751,81.62,3.433,2.12,26,764,376437,308001
LOAN_000486,10,9/25/2019,13,2020Q4,751,81.62,3.433,2.23,35.2,764,376437,302298
LOAN_000486,11,9/25/2019,14,2020Q4,751,81.62,3.433,2.56,30.4,764,376437,296595
LOAN_000486,12,9/25/2019,15,2020Q4,751,81.62,3.433,2.39,31.8,764,376437,290892
LOAN_000486,1,9/25/2019,16,2021Q1,751,81.62,3.433,2.39,28.3,764,376437,285189
LOAN_000486,2,9/25/2019,17,2021Q1,751,81.62,3.433,2.41,30.3,764,376437,279486
LOAN_000486,3,9/25/2019,18,2021Q1,751,81.62,3.433,2.39,17.9,764,376437,273784
LOAN_000486,4,9/25/2019,19,2021Q2,751,81.62,3.433,2.61,32.1,764,376437,268081
LOAN_000486,5,9/25/2019,20,2021Q2,751,81.62,3.433,2.38,29.9,764,376437,262378
LOAN_000486,6,9/25/2019,21,2021Q2,751,81.62,3.433,2.4,31.9,764,376437,256675
LOAN_000487,11,10/16/2019,1,2019Q4,731,83.98,4.313,1.77,29.6,733,476247,468615
LOAN_000487,12,10/16/2019,2,2019Q4,731,83.98,4.313,1.84,31.5,733,476247,460983
LOAN_000487,1,10/16/2019,3,2020Q1,731,83.98,4.313,1.89,31.5,733,476247,453351
LOAN_000487,2,10/16/2019,4,2020Q1,731,83.98,4.313,1.84,29.3,733,476247,445720
LOAN_000487,3,10/16/2019,5,2020Q1,731,83.98,4.313,1.98,27.8,733,476247,438088
LOAN_000487,4,10/16/2019,6,2020Q2,731,83.98,4.313,1.73,34.1,733,476247,430456
LOAN_000487,5,10/16/2019,7,2020Q2,731,83.98,4.313,1.85,40.6,733,476247,422824
LOAN_000487,6,10/16/2019,8,2020Q2,731,83.98,4.313,1.79,28.5,733,476247,415193
LOAN_000487,7,10/16/2019,9,2020Q3,731,83.98,4.313,1.69,26.3,733,476247,407561
LOAN_000487,8,10/16/2019,10,2020Q3,731,83.98,4.313,1.71,38,733,476247,399929
LOAN_000487,9,10/16/2019,11,2020Q3,731,83.98,4.313,1.86,25.3,733,476247,392298
LOAN_000487,10,10/16/2019,12,2020Q4,731,83.98,4.313,1.92,40.2,733,476247,384666
LOAN_000487,11,10/16/2019,13,2020Q4,731,83.98,4.313,2.04,43.4,733,476247,377034
LOAN_000487,12,10/16/2019,14,2020Q4,731,83.98,4.313,1.77,27.4,733,476247,369402
LOAN_000487,1,10/16/2019,15,2021Q1,731,83.98,4.313,1.68,24.1,733,476247,361771
LOAN_000487,2,10/16/2019,16,2021Q1,731,83.98,4.313,1.83,37.3,733,476247,354139
LOAN_000487,3,10/16/2019,17,2021Q1,731,83.98,4.313,1.71,39.2,733,476247,346507
LOAN_000487,4,10/16/2019,18,2021Q2,731,83.98,4.313,1.86,29.2,733,476247,338876
LOAN_000487,5,10/16/2019,19,2021Q2,731,83.98,4.313,1.64,37.2,733,476247,331244
LOAN_000487,6,10/16/2019,20,2021Q2,731,83.98,4.313,1.84,30.7,733,476247,323612
LOAN_000487,7,10/16/2019,21,2021Q3,731,83.98,4.313,1.9,35.9,733,476247,315980
LOAN_000487,8,10/16/2019,22,2021Q3,731,83.98,4.313,1.68,31.6,733,476247,308349
LOAN_000488,5,4/23/2021,1,2021Q2,769,87.86,3.832,1.53,26.7,770,143417,139978
LOAN_000488,6,4/23/2021,2,2021Q2,769,87.86,3.832,1.5,32.6,770,143417,136539
LOAN_000488,7,4/23/2021,3,2021Q3,769,87.86,3.832,1.73,24.8,770,143417,133100
LOAN_000488,8,4/23/2021,4,2021Q3,769,87.86,3.832,1.64,24.3,770,143417,129661
LOAN_000488,9,4/23/2021,5,2021Q3,769,87.86,3.832,1.64,28.1,770,143417,126222
LOAN_000489,2,1/8/2023,1,2023Q1,708,77.08,4.318,1.65,34.6,730,684884,670837
LOAN_000489,3,1/8/2023,2,2023Q1,708,77.08,4.318,1.68,32,730,684884,656790
LOAN_000489,4,1/8/2023,3,2023Q2,708,77.08,4.318,1.34,28.2,730,684884,642743
LOAN_000489,5,1/8/2023,4,2023Q2,708,77.08,4.318,1.45,30.3,730,684884,628697
LOAN_000489,6,1/8/2023,5,2023Q2,708,77.08,4.318,1.78,41.6,730,684884,614650
LOAN_000489,7,1/8/2023,6,2023Q3,708,77.08,4.318,1.73,27.2,730,684884,600603
LOAN_000489,8,1/8/2023,7,2023Q3,708,77.08,4.318,1.44,39,730,684884,586557
LOAN_000489,9,1/8/2023,8,2023Q3,708,77.08,4.318,1.54,32.3,730,684884,572510
LOAN_000489,10,1/8/2023,9,2023Q4,708,77.08,4.318,1.47,38,730,684884,558463
LOAN_000489,11,1/8/2023,10,2023Q4,708,77.08,4.318,1.53,33.8,730,684884,544416
LOAN_000490,12,11/16/2023,1,2023Q4,683,80.48,4.803,1.85,31.2,699,401883,395574
LOAN_000490,1,11/16/2023,2,2024Q1,683,80.48,4.803,1.9,40.4,699,401883,389266
LOAN_000490,2,11/16/2023,3,2024Q1,683,80.48,4.803,1.87,30.2,699,401883,382958
LOAN_000490,3,11/16/2023,4,2024Q1,683,80.48,4.803,1.97,33.8,699,401883,376650
LOAN_000490,4,11/16/2023,5,2024Q2,683,80.48,4.803,1.82,41.5,699,401883,370342
LOAN_000490,5,11/16/2023,6,2024Q2,683,80.48,4.803,1.75,47.7,699,401883,364034
LOAN_000490,6,11/16/2023,7,2024Q2,683,80.48,4.803,1.87,36.5,699,401883,357726
LOAN_000490,7,11/16/2023,8,2024Q3,683,80.48,4.803,1.97,46.9,699,401883,351418
LOAN_000490,8,11/16/2023,9,2024Q3,683,80.48,4.803,1.73,40.8,699,401883,345109
LOAN_000490,9,11/16/2023,10,2024Q3,683,80.48,4.803,1.89,32.4,699,401883,338801
LOAN_000490,10,11/16/2023,11,2024Q4,683,80.48,4.803,1.85,30.5,699,401883,332493
LOAN_000490,11,11/16/2023,12,2024Q4,683,80.48,4.803,1.67,40.8,699,401883,326185
LOAN_000491,10,9/23/2019,1,2019Q4,659,81.99,5.265,1.01,31.5,665,511263,502182
LOAN_000491,11,9/23/2019,2,2019Q4,659,81.99,5.265,0.97,37.1,665,511263,493101
LOAN_000491,12,9/23/2019,3,2019Q4,659,81.99,5.265,0.96,32.9,665,511263,484020
LOAN_000491,1,9/23/2019,4,2020Q1,659,81.99,5.265,1.08,45.3,665,511263,474939
LOAN_000491,2,9/23/2019,5,2020Q1,659,81.99,5.265,1.04,45.5,665,511263,465858
LOAN_000491,3,9/23/2019,6,2020Q1,659,81.99,5.265,1.04,37.2,665,511263,456777
LOAN_000491,4,9/23/2019,7,2020Q2,659,81.99,5.265,1.13,24.2,665,511263,447696
LOAN_000491,5,9/23/2019,8,2020Q2,659,81.99,5.265,1.09,38.6,665,511263,438615
LOAN_000491,6,9/23/2019,9,2020Q2,659,81.99,5.265,1.08,28.7,665,511263,429534
LOAN_000491,7,9/23/2019,10,2020Q3,659,81.99,5.265,1.1,37,665,511263,420453
LOAN_000491,8,9/23/2019,11,2020Q3,659,81.99,5.265,1.03,38.8,665,511263,411372
LOAN_000491,9,9/23/2019,12,2020Q3,659,81.99,5.265,1.19,42,665,511263,402291
LOAN_000491,10,9/23/2019,13,2020Q4,659,81.99,5.265,0.94,37.1,665,511263,393210
LOAN_000491,11,9/23/2019,14,2020Q4,659,81.99,5.265,1.13,32.2,665,511263,384129
LOAN_000491,12,9/23/2019,15,2020Q4,659,81.99,5.265,0.9,45.6,665,511263,375048
LOAN_000491,1,9/23/2019,16,2021Q1,659,81.99,5.265,1.05,34.1,665,511263,365967
LOAN_000491,2,9/23/2019,17,2021Q1,659,81.99,5.265,1.07,28.9,665,511263,356886
LOAN_000491,3,9/23/2019,18,2021Q1,659,81.99,5.265,1.13,41,665,511263,347805
LOAN_000491,4,9/23/2019,19,2021Q2,659,81.99,5.265,1.05,37.2,665,511263,338724
LOAN_000491,5,9/23/2019,20,2021Q2,659,81.99,5.265,0.91,34,665,511263,329643
LOAN_000491,6,9/23/2019,21,2021Q2,659,81.99,5.265,1.12,38.2,665,511263,320562
LOAN_000491,7,9/23/2019,22,2021Q3,659,81.99,5.265,1.19,39.2,665,511263,311481
LOAN_000491,8,9/23/2019,23,2021Q3,659,81.99,5.265,1.15,40.9,665,511263,302400
LOAN_000491,9,9/23/2019,24,2021Q3,659,81.99,5.265,1.27,40,665,511263,293319
LOAN_000492,7,6/16/2020,1,2020Q3,725,77.15,4.029,2.42,39.2,738,283603,278007
LOAN_000492,8,6/16/2020,2,2020Q3,725,77.15,4.029,2.38,33.9,738,283603,272411
LOAN_000492,9,6/16/2020,3,2020Q3,725,77.15,4.029,2.49,36.6,738,283603,266815
LOAN_000492,10,6/16/2020,4,2020Q4,725,77.15,4.029,2.43,37.7,738,283603,261219
LOAN_000492,11,6/16/2020,5,2020Q4,725,77.15,4.029,2.44,25.7,738,283603,255623
LOAN_000492,12,6/16/2020,6,2020Q4,725,77.15,4.029,2.34,33.9,738,283603,250027
LOAN_000492,1,6/16/2020,7,2021Q1,725,77.15,4.029,2.45,28.5,738,283603,244431
LOAN_000492,2,6/16/2020,8,2021Q1,725,77.15,4.029,2.36,32.2,738,283603,238835
LOAN_000492,3,6/16/2020,9,2021Q1,725,77.15,4.029,2.47,40.9,738,283603,233239
LOAN_000492,4,6/16/2020,10,2021Q2,725,77.15,4.029,2.52,34.7,738,283603,227643
LOAN_000492,5,6/16/2020,11,2021Q2,725,77.15,4.029,2.33,34.2,738,283603,222047
LOAN_000492,6,6/16/2020,12,2021Q2,725,77.15,4.029,2.47,30.6,738,283603,216451
LOAN_000492,7,6/16/2020,13,2021Q3,725,77.15,4.029,2.44,35.7,738,283603,210855
LOAN_000492,8,6/16/2020,14,2021Q3,725,77.15,4.029,2.48,26.9,738,283603,205259
LOAN_000492,9,6/16/2020,15,2021Q3,725,77.15,4.029,2.46,32.2,738,283603,199663
LOAN_000492,10,6/16/2020,16,2021Q4,725,77.15,4.029,2.59,28.4,738,283603,194067
LOAN_000492,11,6/16/2020,17,2021Q4,725,77.15,4.029,2.36,33.8,738,283603,188471
LOAN_000492,12,6/16/2020,18,2021Q4,725,77.15,4.029,2.48,35.8,738,283603,182875
LOAN_000492,1,6/16/2020,19,2022Q1,725,77.15,4.029,2.3,35.7,738,283603,177279
LOAN_000492,2,6/16/2020,20,2022Q1,725,77.15,4.029,2.36,38.3,738,283603,171683
LOAN_000492,3,6/16/2020,21,2022Q1,725,77.15,4.029,2.18,32.5,738,283603,166087
LOAN_000493,2,1/1/2024,1,2024Q1,693,82.11,4.353,1.41,39.6,689,356869,350899
LOAN_000493,3,1/1/2024,2,2024Q1,693,82.11,4.353,1.32,47.3,689,356869,344930
LOAN_000493,4,1/1/2024,3,2024Q2,693,82.11,4.353,1.57,36.1,689,356869,338961
LOAN_000493,5,1/1/2024,4,2024Q2,693,82.11,4.353,1.29,37.8,689,356869,332992
LOAN_000493,6,1/1/2024,5,2024Q2,693,82.11,4.353,1.37,30.9,689,356869,327023
LOAN_000493,7,1/1/2024,6,2024Q3,693,82.11,4.353,1.45,41.1,689,356869,321054
LOAN_000493,8,1/1/2024,7,2024Q3,693,82.11,4.353,1.36,31.4,689,356869,315085
LOAN_000493,9,1/1/2024,8,2024Q3,693,82.11,4.353,1.33,33.5,689,356869,309116
LOAN_000493,10,1/1/2024,9,2024Q4,693,82.11,4.353,1.34,40.3,689,356869,303147
LOAN_000493,11,1/1/2024,10,2024Q4,693,82.11,4.353,1.41,39,689,356869,297178
LOAN_000493,12,1/1/2024,11,2024Q4,693,82.11,4.353,1.47,32.7,689,356869,291209
LOAN_000493,1,1/1/2024,12,2025Q1,693,82.11,4.353,1.22,30.3,689,356869,285240
LOAN_000493,2,1/1/2024,13,2025Q1,693,82.11,4.353,1.25,33.4,689,356869,279271
LOAN_000493,3,1/1/2024,14,2025Q1,693,82.11,4.353,1.6,38.8,689,356869,273302
LOAN_000493,4,1/1/2024,15,2025Q2,693,82.11,4.353,1.26,41.4,689,356869,267333
LOAN_000494,2,1/11/2019,1,2019Q1,714,83.9,3.569,1.9,32,715,402023,395569
LOAN_000494,3,1/11/2019,2,2019Q1,714,83.9,3.569,1.88,40.7,715,402023,389115
LOAN_000494,4,1/11/2019,3,2019Q2,714,83.9,3.569,1.95,38.3,715,402023,382661
LOAN_000494,5,1/11/2019,4,2019Q2,714,83.9,3.569,1.95,30.1,715,402023,376208
LOAN_000494,6,1/11/2019,5,2019Q2,714,83.9,3.569,1.89,36.5,715,402023,369754
LOAN_000495,11,10/7/2023,1,2023Q4,667,84.03,4.404,1.66,32.5,680,425002,414563
LOAN_000495,12,10/7/2023,2,2023Q4,667,84.03,4.404,1.59,40,680,425002,404124
LOAN_000495,1,10/7/2023,3,2024Q1,667,84.03,4.404,1.58,38.5,680,425002,393685
LOAN_000495,2,10/7/2023,4,2024Q1,667,84.03,4.404,1.53,35.9,680,425002,383246
LOAN_000495,3,10/7/2023,5,2024Q1,667,84.03,4.404,1.54,33.2,680,425002,372808
LOAN_000496,11,10/6/2019,1,2019Q4,743,73.27,4.389,2.07,35.6,749,613027,603590
LOAN_000496,12,10/6/2019,2,2019Q4,743,73.27,4.389,1.98,25,749,613027,594154
LOAN_000496,1,10/6/2019,3,2020Q1,743,73.27,4.389,2.2,33.8,749,613027,584718
LOAN_000496,2,10/6/2019,4,2020Q1,743,73.27,4.389,2.08,25,749,613027,575282
LOAN_000496,3,10/6/2019,5,2020Q1,743,73.27,4.389,1.97,28,749,613027,565846
LOAN_000496,4,10/6/2019,6,2020Q2,743,73.27,4.389,2.04,30.9,749,613027,556410
LOAN_000496,5,10/6/2019,7,2020Q2,743,73.27,4.389,2.08,20.6,749,613027,546974
LOAN_000496,6,10/6/2019,8,2020Q2,743,73.27,4.389,2.13,32.4,749,613027,537538
LOAN_000496,7,10/6/2019,9,2020Q3,743,73.27,4.389,1.9,27.9,749,613027,528102
LOAN_000496,8,10/6/2019,10,2020Q3,743,73.27,4.389,2.13,28.6,749,613027,518666
LOAN_000496,9,10/6/2019,11,2020Q3,743,73.27,4.389,2.14,30.4,749,613027,509229
LOAN_000496,10,10/6/2019,12,2020Q4,743,73.27,4.389,2.14,24.2,749,613027,499793
LOAN_000496,11,10/6/2019,13,2020Q4,743,73.27,4.389,2.02,32,749,613027,490357
LOAN_000496,12,10/6/2019,14,2020Q4,743,73.27,4.389,2.08,36.1,749,613027,480921
LOAN_000496,1,10/6/2019,15,2021Q1,743,73.27,4.389,2.15,25.8,749,613027,471485
LOAN_000496,2,10/6/2019,16,2021Q1,743,73.27,4.389,2.06,29.5,749,613027,462049
LOAN_000496,3,10/6/2019,17,2021Q1,743,73.27,4.389,2.05,26.4,749,613027,452613
LOAN_000496,4,10/6/2019,18,2021Q2,743,73.27,4.389,2.04,26,749,613027,443177
LOAN_000496,5,10/6/2019,19,2021Q2,743,73.27,4.389,2.12,30.9,749,613027,433741
LOAN_000496,6,10/6/2019,20,2021Q2,743,73.27,4.389,2.16,23.7,749,613027,424305
LOAN_000496,7,10/6/2019,21,2021Q3,743,73.27,4.389,2.04,35.9,749,613027,414869
LOAN_000497,6,5/11/2020,1,2020Q2,720,84.21,4.169,1.8,40.3,708,224267,219259
LOAN_000497,7,5/11/2020,2,2020Q3,720,84.21,4.169,1.64,32.7,708,224267,214252
LOAN_000497,8,5/11/2020,3,2020Q3,720,84.21,4.169,1.82,27.5,708,224267,209244
LOAN_000497,9,5/11/2020,4,2020Q3,720,84.21,4.169,1.88,29.5,708,224267,204237
LOAN_000497,10,5/11/2020,5,2020Q4,720,84.21,4.169,1.64,34.5,708,224267,199229
LOAN_000497,11,5/11/2020,6,2020Q4,720,84.21,4.169,1.77,36.9,708,224267,194222
LOAN_000497,12,5/11/2020,7,2020Q4,720,84.21,4.169,1.89,32.8,708,224267,189215
LOAN_000497,1,5/11/2020,8,2021Q1,720,84.21,4.169,1.67,26.1,708,224267,184207
LOAN_000497,2,5/11/2020,9,2021Q1,720,84.21,4.169,1.61,34.7,708,224267,179200
LOAN_000497,3,5/11/2020,10,2021Q1,720,84.21,4.169,1.88,30,708,224267,174192
LOAN_000498,7,6/15/2022,1,2022Q3,721,82.26,3.837,1.88,34.7,686,442632,434325
LOAN_000498,8,6/15/2022,2,2022Q3,721,82.26,3.837,1.73,34.7,686,442632,426018
LOAN_000498,9,6/15/2022,3,2022Q3,721,82.26,3.837,1.9,39,686,442632,417711
LOAN_000498,10,6/15/2022,4,2022Q4,721,82.26,3.837,1.95,37.5,686,442632,409404
LOAN_000498,11,6/15/2022,5,2022Q4,721,82.26,3.837,1.97,35,686,442632,401097
LOAN_000498,12,6/15/2022,6,2022Q4,721,82.26,3.837,1.8,34.8,686,442632,392790
LOAN_000498,1,6/15/2022,7,2023Q1,721,82.26,3.837,1.82,32.9,686,442632,384483
LOAN_000498,2,6/15/2022,8,2023Q1,721,82.26,3.837,1.98,30.4,686,442632,376176
LOAN_000498,3,6/15/2022,9,2023Q1,721,82.26,3.837,1.83,34.4,686,442632,367869
LOAN_000498,4,6/15/2022,10,2023Q2,721,82.26,3.837,2.12,34.9,686,442632,359563
LOAN_000498,5,6/15/2022,11,2023Q2,721,82.26,3.837,1.74,27.3,686,442632,351256
LOAN_000498,6,6/15/2022,12,2023Q2,721,82.26,3.837,1.8,26,686,442632,342949
LOAN_000498,7,6/15/2022,13,2023Q3,721,82.26,3.837,1.77,34.2,686,442632,334642
LOAN_000498,8,6/15/2022,14,2023Q3,721,82.26,3.837,1.84,30.3,686,442632,326335
LOAN_000498,9,6/15/2022,15,2023Q3,721,82.26,3.837,1.85,30.4,686,442632,318028
LOAN_000498,10,6/15/2022,16,2023Q4,721,82.26,3.837,1.89,38.5,686,442632,309721
LOAN_000498,11,6/15/2022,17,2023Q4,721,82.26,3.837,1.93,37.4,686,442632,301414
LOAN_000498,12,6/15/2022,18,2023Q4,721,82.26,3.837,1.81,34.4,686,442632,293107
LOAN_000499,5,4/9/2023,1,2023Q2,646,83.88,4.84,1.48,42.2,651,298648,293384
LOAN_000499,6,4/9/2023,2,2023Q2,646,83.88,4.84,1.55,34.6,651,298648,288121
LOAN_000499,7,4/9/2023,3,2023Q3,646,83.88,4.84,1.3,38.3,651,298648,282858
LOAN_000499,8,4/9/2023,4,2023Q3,646,83.88,4.84,1.66,38.3,651,298648,277595
LOAN_000499,9,4/9/2023,5,2023Q3,646,83.88,4.84,1.38,38.5,651,298648,272332
LOAN_000499,10,4/9/2023,6,2023Q4,646,83.88,4.84,1.39,39.5,651,298648,267069
LOAN_000499,11,4/9/2023,7,2023Q4,646,83.88,4.84,1.42,36.5,651,298648,261806
LOAN_000499,12,4/9/2023,8,2023Q4,646,83.88,4.84,1.44,45.8,651,298648,256543
LOAN_000499,1,4/9/2023,9,2024Q1,646,83.88,4.84,1.37,34.9,651,298648,251280
LOAN_000499,2,4/9/2023,10,2024Q1,646,83.88,4.84,1.41,37.7,651,298648,246016
LOAN_000499,3,4/9/2023,11,2024Q1,646,83.88,4.84,1.39,47.1,651,298648,240753
LOAN_000499,4,4/9/2023,12,2024Q2,646,83.88,4.84,1.59,40,651,298648,235490
LOAN_000499,5,4/9/2023,13,2024Q2,646,83.88,4.84,1.47,44.8,651,298648,230227
LOAN_000499,6,4/9/2023,14,2024Q2,646,83.88,4.84,1.46,50.2,651,298648,224964
LOAN_000499,7,4/9/2023,15,2024Q3,646,83.88,4.84,1.49,30.5,651,298648,219701
LOAN_000499,8,4/9/2023,16,2024Q3,646,83.88,4.84,1.45,32.5,651,298648,214438
LOAN_000499,9,4/9/2023,17,2024Q3,646,83.88,4.84,1.36,31.9,651,298648,209175
LOAN_000499,10,4/9/2023,18,2024Q4,646,83.88,4.84,1.33,38.6,651,298648,203912
LOAN_000499,11,4/9/2023,19,2024Q4,646,83.88,4.84,1.51,38.7,651,298648,198648
LOAN_000499,12,4/9/2023,20,2024Q4,646,83.88,4.84,1.46,36.9,651,298648,193385
LOAN_000499,1,4/9/2023,21,2025Q1,646,83.88,4.84,1.39,35.6,651,298648,188122
LOAN_000499,2,4/9/2023,22,2025Q1,646,83.88,4.84,1.31,42.1,651,298648,182859
LOAN_000499,3,4/9/2023,23,2025Q1,646,83.88,4.84,1.46,33.9,651,298648,177596
LOAN_000500,3,2/28/2020,1,2020Q1,701,78.44,4.414,2.42,40.3,674,751031,732271
LOAN_000500,4,2/28/2020,2,2020Q2,701,78.44,4.414,2.37,38.3,674,751031,713511
LOAN_000500,5,2/28/2020,3,2020Q2,701,78.44,4.414,2.39,37.4,674,751031,694751
LOAN_000500,6,2/28/2020,4,2020Q2,701,78.44,4.414,2.46,30.9,674,751031,675991
LOAN_000500,7,2/28/2020,5,2020Q3,701,78.44,4.414,2.53,35.8,674,751031,657232
LOAN_000500,8,2/28/2020,6,2020Q3,701,78.44,4.414,2.53,28.5,674,751031,638472
LOAN_000500,9,2/28/2020,7,2020Q3,701,78.44,4.414,2.54,35.6,674,751031,619712
LOAN_000501,3,2/11/2020,1,2020Q1,726,81.39,4.232,2.27,27.4,740,316467,310062
LOAN_000501,4,2/11/2020,2,2020Q2,726,81.39,4.232,2.1,32.6,740,316467,303658
LOAN_000501,5,2/11/2020,3,2020Q2,726,81.39,4.232,2.11,34.7,740,316467,297254
LOAN_000501,6,2/11/2020,4,2020Q2,726,81.39,4.232,2.27,26.2,740,316467,290850
LOAN_000501,7,2/11/2020,5,2020Q3,726,81.39,4.232,2.22,38.3,740,316467,284446
LOAN_000501,8,2/11/2020,6,2020Q3,726,81.39,4.232,2.35,24.8,740,316467,278042
LOAN_000501,9,2/11/2020,7,2020Q3,726,81.39,4.232,2.29,41.5,740,316467,271638
LOAN_000501,10,2/11/2020,8,2020Q4,726,81.39,4.232,2.18,34,740,316467,265233
LOAN_000502,3,2/22/2019,1,2019Q1,662,84.71,4.912,1.27,36.7,664,408921,399322
LOAN_000502,4,2/22/2019,2,2019Q2,662,84.71,4.912,1.38,44.7,664,408921,389724
LOAN_000502,5,2/22/2019,3,2019Q2,662,84.71,4.912,1.17,42.4,664,408921,380125
LOAN_000502,6,2/22/2019,4,2019Q2,662,84.71,4.912,1.16,38.7,664,408921,370527
LOAN_000502,7,2/22/2019,5,2019Q3,662,84.71,4.912,1.3,35.6,664,408921,360928
LOAN_000503,4,3/4/2019,1,2019Q2,639,82.2,5.16,1.87,45.1,649,246032,240977
LOAN_000503,5,3/4/2019,2,2019Q2,639,82.2,5.16,1.81,40.8,649,246032,235923
LOAN_000503,6,3/4/2019,3,2019Q2,639,82.2,5.16,1.95,45.6,649,246032,230869
LOAN_000503,7,3/4/2019,4,2019Q3,639,82.2,5.16,1.79,38.6,649,246032,225815
LOAN_000503,8,3/4/2019,5,2019Q3,639,82.2,5.16,1.99,34.5,649,246032,220761
LOAN_000503,9,3/4/2019,6,2019Q3,639,82.2,5.16,1.92,41.8,649,246032,215707
LOAN_000503,10,3/4/2019,7,2019Q4,639,82.2,5.16,1.75,37,649,246032,210653
LOAN_000503,11,3/4/2019,8,2019Q4,639,82.2,5.16,1.9,46,649,246032,205599
LOAN_000503,12,3/4/2019,9,2019Q4,639,82.2,5.16,1.86,45.7,649,246032,200545
LOAN_000503,1,3/4/2019,10,2020Q1,639,82.2,5.16,1.97,40,649,246032,195491
LOAN_000503,2,3/4/2019,11,2020Q1,639,82.2,5.16,1.98,44.8,649,246032,190437
LOAN_000503,3,3/4/2019,12,2020Q1,639,82.2,5.16,1.96,39.7,649,246032,185383
LOAN_000503,4,3/4/2019,13,2020Q2,639,82.2,5.16,1.89,46.7,649,246032,180329
LOAN_000503,5,3/4/2019,14,2020Q2,639,82.2,5.16,2.03,38.6,649,246032,175275
LOAN_000503,6,3/4/2019,15,2020Q2,639,82.2,5.16,1.96,37.9,649,246032,170221
LOAN_000503,7,3/4/2019,16,2020Q3,639,82.2,5.16,1.71,40.9,649,246032,165167
LOAN_000503,8,3/4/2019,17,2020Q3,639,82.2,5.16,1.62,46.8,649,246032,160113
LOAN_000503,9,3/4/2019,18,2020Q3,639,82.2,5.16,1.95,31.2,649,246032,155059
LOAN_000503,10,3/4/2019,19,2020Q4,639,82.2,5.16,1.83,43.8,649,246032,150005
LOAN_000503,11,3/4/2019,20,2020Q4,639,82.2,5.16,1.64,41.9,649,246032,144951
